,instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
48694,86999.0,Mike WiLL Made-It,"F.I.G.H.T. (with Eearz, Gucci Mane, YG, Trouble, Quavo & Juicy J)",60.0,0.0258,0.78,390999.0,0.852,2.7e-06,C,0.183,-1.3330000000000002,Major,0.176,141.03,4-Apr,0.523,Hip-Hop
48384,86910.0,Mike WiLL Made-It,Check (with Nas & Rick Ross),59.0,0.105,0.5660000000000001,-1.0,0.693,0.0,C#,0.103,-5.009,Major,0.241,?,4-Apr,0.732,Hip-Hop
35214,26514.0,Miranda Lambert,More Like Her,53.0,0.238,0.556,208867.0,0.3929999999999999,0.0,B,0.0979,-6.589,Major,0.025,132.746,4-Apr,0.213,Rock
36471,53054.0,Miranda Lambert,Over You,57.0,0.535,0.5660000000000001,-1.0,0.507,0.00619,F#,0.107,-6.973,Major,0.0279,158.119,4-Apr,0.141,Rock
36911,78656.0,Miranda Lambert,Mama's Broken Heart,65.0,0.278,0.768,177773.0,0.809,0.0,E,0.139,-4.204,Minor,0.0616,111.98899999999999,4-Apr,0.748,Rock
21149,82411.0,Miranda Lambert,Little Red Wagon,55.0,0.0297,0.584,204387.0,0.813,0.000197,F#,0.272,-7.221,Major,0.0582,95.081,4-Apr,0.774,Country
22347,45453.0,Miranda Lambert,Over You,57.0,0.535,0.5660000000000001,253373.0,0.507,0.00619,F#,0.107,-6.973,Major,0.0279,158.119,4-Apr,0.141,Country
20240,65681.0,Miranda Lambert,More Like Her,52.0,0.238,0.556,208867.0,0.3929999999999999,0.0,B,0.0979,-6.589,Major,0.025,?,4-Apr,0.213,Country
35014,50414.0,Miranda Lambert,Little Red Wagon,56.0,0.0297,0.584,204387.0,0.813,0.000197,F#,0.272,-7.221,Major,0.0582,95.081,4-Apr,0.774,Rock
21592,46758.0,Miranda Lambert,Mama's Broken Heart,64.0,0.278,0.768,177773.0,0.809,0.0,E,0.139,-4.204,Minor,0.0616,111.98899999999999,4-Apr,0.748,Country
20707,28978.0,Miranda Lambert,Tin Man,63.0,0.861,0.425,259280.0,0.372,0.0148,C,0.0733,-10.92,Major,0.03,79.456,4-Apr,0.292,Country
39515,51084.0,Miranda Lambert,Tin Man,63.0,0.861,0.425,259280.0,0.372,0.0148,C,0.0733,-10.92,Major,0.03,?,4-Apr,0.292,Rock
29652,21482.0,Missy Elliott,Bomb Intro / Pass That Dutch,57.0,0.0435,0.899,217200.0,0.645,0.1009999999999999,A#,0.358,-11.621,Minor,0.271,110.895,4-Apr,0.348,Rap
45338,35052.0,Missy Elliott,Bomb Intro / Pass That Dutch,57.0,0.0435,0.899,217200.0,0.645,0.1009999999999999,A#,0.358,-11.621,Minor,0.271,110.895,4-Apr,0.348,Hip-Hop
37174,32637.0,Mitchell Tenpenny,Somebody's Got Me,54.0,0.0306,0.638,204498.0,0.7290000000000001,0.0,A#,0.124,-4.3660000000000005,Major,0.0353,143.963,4-Apr,0.589,Rock
23608,57892.0,Mitchell Tenpenny,Somebody's Got Me,53.0,0.0306,0.638,204498.0,0.7290000000000001,0.0,A#,0.124,-4.3660000000000005,Major,0.0353,143.963,4-Apr,0.589,Country
1604,90406.0,Mo' Horizons,Ai Mi Morena - Club Des Belugas Remix,41.0,0.385,0.8540000000000001,279210.0,0.722,0.313,A,0.114,-10.792,Major,0.0797,122.98,4-Apr,0.903,Electronic
13508,31805.0,Mo' Horizons,Foto Viva,51.0,0.578,0.752,364520.0,0.498,0.195,G,0.151,-10.805,Major,0.0303,99.991,4-Apr,0.351,Jazz
10569,41852.0,Mo' Horizons,Flyin'Away,47.0,0.0721,0.84,521867.0,0.772,0.534,A#,0.0536,-9.754,Minor,0.15,96.999,4-Apr,0.7959999999999999,Jazz
2674,28795.0,Mo' Horizons,Flyin'Away,47.0,0.0721,0.84,521867.0,0.772,0.534,A#,0.0536,-9.754,Minor,0.15,96.999,4-Apr,0.7959999999999999,Electronic
1162,73842.0,Mo' Horizons,Foto Viva,51.0,0.578,0.752,364520.0,0.498,0.195,G,0.151,-10.805,Major,0.0303,99.991,4-Apr,0.351,Electronic
13789,40910.0,Mo' Horizons,Ai Mi Morena - Club Des Belugas Remix,42.0,0.385,0.8540000000000001,279210.0,0.722,0.313,A,0.114,-10.792,Major,0.0797,122.98,4-Apr,0.903,Jazz
19220,44776.0,Moderat,A New Error,59.0,0.0287,0.7170000000000001,367307.0,0.46,0.785,B,0.0661,-11.326,Minor,0.0372,110.993,4-Apr,0.0961,Alternative
2497,80395.0,Moderat,A New Error,63.0,0.0287,0.7170000000000001,367307.0,0.46,0.785,B,0.0661,-11.326,Minor,0.0372,110.993,4-Apr,0.0961,Electronic
15143,83894.0,Modern Baseball,"Fine, Great",51.0,0.0604,0.611,148047.0,0.738,0.0,D#,0.062,-5.949,Major,0.0608,131.991,4-Apr,0.747,Alternative
36051,33640.0,Modern Baseball,"Fine, Great",56.0,0.0604,0.611,-1.0,0.738,0.0,D#,0.062,-5.949,Major,0.0608,131.991,4-Apr,0.747,Rock
39565,63931.0,Modest Mouse,Gravity Rides Everything,55.0,0.431,0.395,259840.0,0.4429999999999999,0.0352,E,0.504,-7.972,Major,0.0396,103.262,4-Apr,0.7140000000000001,Rock
15273,40973.0,Modest Mouse,The World At Large,56.0,0.0961,0.523,272507.0,0.477,0.000106,F#,0.1009999999999999,-9.076,Major,0.0254,76.973,4-Apr,0.249,Alternative
37405,46840.0,Modest Mouse,Ocean Breathes Salty,56.0,0.0407,0.6459999999999999,224333.0,0.964,3.65e-06,G,0.293,-3.177,Major,0.0369,95.479,4-Apr,0.747,Rock
36747,86954.0,Modest Mouse,3rd Planet,51.0,0.326,0.536,238493.0,0.5670000000000001,1.87e-05,G,0.109,-7.512,Major,0.113,82.191,4-Apr,0.433,Rock
16274,43726.0,Modest Mouse,3rd Planet,47.0,0.326,0.536,238493.0,0.5670000000000001,1.87e-05,G,0.109,-7.512,Major,0.113,82.191,4-Apr,0.433,Alternative
16417,23936.0,Modest Mouse,Missed the Boat,57.0,0.0697,0.71,264813.0,0.698,0.0,D,0.478,-5.797000000000001,Major,0.0332,104.007,4-Apr,0.852,Alternative
18020,50951.0,Modest Mouse,Ocean Breathes Salty,52.0,0.0407,0.6459999999999999,224333.0,0.964,3.65e-06,G,0.293,-3.177,Major,0.0369,95.479,4-Apr,0.747,Alternative
15937,49000.0,Modest Mouse,Gravity Rides Everything,51.0,0.431,0.395,259840.0,0.4429999999999999,0.0352,E,0.504,-7.972,Major,0.0396,?,4-Apr,0.7140000000000001,Alternative
38889,30298.0,Modest Mouse,Missed the Boat,59.0,0.0697,0.71,264813.0,0.698,0.0,D,0.478,-5.797000000000001,Major,0.0332,104.007,4-Apr,0.852,Rock
36339,21123.0,Modest Mouse,The World At Large,60.0,0.0961,0.523,272507.0,0.477,0.000106,F#,0.1009999999999999,-9.076,Major,0.0254,76.973,4-Apr,0.249,Rock
32755,20515.0,Molly Hatchet,Whiskey Man,43.0,0.0807,0.487,219000.0,0.84,0.0013,D,0.145,-6.275,Major,0.0332,144.78,4-Apr,0.84,Blues
34231,66332.0,Molly Hatchet,Flirtin' with Disaster,55.0,0.00153,0.273,299200.0,0.821,0.0157,A,0.18,-6.2620000000000005,Major,0.0433,179.882,4-Apr,0.7390000000000001,Blues
35127,70992.0,Molly Hatchet,Flirtin' with Disaster,57.0,0.00153,0.273,299200.0,0.821,0.0157,A,0.18,-6.2620000000000005,Major,0.0433,179.882,4-Apr,0.7390000000000001,Rock
23864,65385.0,Molly Hatchet,Gator Country,43.0,0.0938,0.434,376667.0,0.78,0.205,G,0.159,-11.097,Major,0.0346,95.38799999999999,4-Apr,0.929,Country
30313,33296.0,Molly Hatchet,Gator Country,42.0,0.0938,0.434,376667.0,0.78,0.205,G,0.159,-11.097,Major,0.0346,95.38799999999999,4-Apr,0.929,Blues
24195,64896.0,Molly Hatchet,Whiskey Man,45.0,0.0807,0.487,219000.0,0.84,0.0013,D,0.145,-6.275,Major,0.0332,144.78,4-Apr,0.84,Country
2553,89928.0,Moloko,Sing It Back - Boris Dlugosch Mix,61.0,0.00698,0.7609999999999999,278000.0,0.775,0.000543,D#,0.0512,-7.495,Minor,0.0339,123.01700000000001,4-Apr,0.966,Electronic
19311,52268.0,Moloko,Sing It Back - Boris Dlugosch Mix,60.0,0.00698,0.7609999999999999,278000.0,0.775,0.000543,D#,0.0512,-7.495,Minor,0.0339,123.01700000000001,4-Apr,0.966,Alternative
15515,79034.0,Molotov,Frijolero,63.0,0.0978,0.774,210094.0,0.6559999999999999,0.0,D,0.0643,-4.215,Major,0.0357,95.007,4-Apr,0.8540000000000001,Alternative
39210,63402.0,Molotov,Frijolero,67.0,0.0978,0.774,210094.0,0.6559999999999999,0.0,D,0.0643,-4.215,Major,0.0357,95.007,4-Apr,0.8540000000000001,Rock
49929,23478.0,Moneybagg Yo,Reflection,54.0,0.0213,0.846,191979.0,0.617,0.0,C#,0.128,-5.706,Major,0.23,131.95600000000002,4-Apr,0.45,Hip-Hop
26158,38284.0,Moneybagg Yo,Lower Level (feat. Kodak Black),60.0,0.0922,0.8540000000000001,257596.0,0.6559999999999999,0.0,C#,0.231,-5.235,Minor,0.192,120.01799999999999,4-Apr,0.207,Rap
26958,77313.0,Moneybagg Yo,Jungle,49.0,0.119,0.779,-1.0,0.8190000000000001,0.0,F,0.113,-3.974,Minor,0.206,159.885,4-Apr,0.589,Rap
47808,48266.0,Moneybagg Yo,Preliminary Hearing,53.0,0.0248,0.6409999999999999,180911.0,0.8079999999999999,0.0,F,0.205,-4.145,Minor,0.105,160.018,4-Apr,0.527,Hip-Hop
47262,76513.0,Moneybagg Yo,Jungle,49.0,0.119,0.779,169819.0,0.8190000000000001,0.0,F,0.113,-3.974,Minor,0.206,159.885,4-Apr,0.589,Hip-Hop
25769,72385.0,Moneybagg Yo,Curry Jersey (feat. YG),50.0,0.11,0.782,162214.0,0.755,0.0,D,0.211,-3.76,Major,0.271,162.005,4-Apr,0.412,Rap
46488,72492.0,Moneybagg Yo,Midnight Patek,53.0,0.0264,0.888,187207.0,0.6579999999999999,0.0,F#,0.145,-6.037000000000001,Minor,0.278,145.033,4-Apr,0.626,Hip-Hop
49721,21959.0,Moneybagg Yo,Bagg Move (feat. Quavo),51.0,0.0116,0.924,197101.0,0.7190000000000001,0.0,D,0.147,-5.4110000000000005,Major,0.299,140.02,4-Apr,0.6609999999999999,Hip-Hop
26280,75894.0,Moneybagg Yo,RESET,51.0,0.00687,0.772,126265.0,0.691,2.33e-06,A,0.121,-8.36,Major,0.1969999999999999,156.111,4-Apr,0.345,Rap
25386,27043.0,Moneybagg Yo,Bigg Facts,58.0,0.00141,0.858,-1.0,0.61,0.0,G,0.113,-4.453,Major,0.0998,140.062,4-Apr,0.252,Rap
27876,56411.0,Moneybagg Yo,Ion Get You,55.0,0.352,0.72,157213.0,0.737,0.0,F,0.17,-4.119,Major,0.12,75.018,4-Apr,0.623,Rap
45054,74059.0,Moneybagg Yo,Lower Level (feat. Kodak Black),60.0,0.0922,0.8540000000000001,257596.0,0.6559999999999999,0.0,C#,0.231,-5.235,Minor,0.192,120.01799999999999,4-Apr,0.207,Hip-Hop
49205,68382.0,Moneybagg Yo,Curry Jersey (feat. YG),50.0,0.11,0.782,-1.0,0.755,0.0,D,0.211,-3.76,Major,0.271,162.005,4-Apr,0.412,Hip-Hop
45089,88508.0,Moneybagg Yo,Side B!+$#es,52.0,0.033,0.75,204073.0,0.597,0.0,A#,0.108,-5.497000000000001,Minor,0.192,131.969,4-Apr,0.126,Hip-Hop
45055,81000.0,Moneybagg Yo,Ion Get You,55.0,0.352,0.72,157213.0,0.737,0.0,F,0.17,-4.119,Major,0.12,75.018,4-Apr,0.623,Hip-Hop
27756,66276.0,Moneybagg Yo,Wit This Money,50.0,0.0701,0.7859999999999999,181449.0,0.614,0.0,C,0.446,-5.235,Major,0.211,140.028,4-Apr,0.0878,Rap
27836,29706.0,Moneybagg Yo,Reflection,54.0,0.0213,0.846,191979.0,0.617,0.0,C#,0.128,-5.706,Major,0.23,131.95600000000002,4-Apr,0.45,Rap
27990,78317.0,Moneybagg Yo,Preliminary Hearing,53.0,0.0248,0.6409999999999999,180911.0,0.8079999999999999,0.0,F,0.205,-4.145,Minor,0.105,160.018,4-Apr,0.527,Rap
28307,50613.0,Moneybagg Yo,Side B!+$#es,52.0,0.033,0.75,204073.0,0.597,0.0,A#,0.108,-5.497000000000001,Minor,0.192,131.969,4-Apr,0.126,Rap
28769,81466.0,Moneybagg Yo,Bagg Move (feat. Quavo),51.0,0.0116,0.924,197101.0,0.7190000000000001,0.0,D,0.147,-5.4110000000000005,Major,0.299,140.02,4-Apr,0.6609999999999999,Rap
46772,21178.0,Moneybagg Yo,RESET,51.0,0.00687,0.772,126265.0,0.691,2.33e-06,A,0.121,-8.36,Major,0.1969999999999999,156.111,4-Apr,0.345,Hip-Hop
47463,85956.0,Moneybagg Yo,Wit This Money,50.0,0.0701,0.7859999999999999,181449.0,0.614,0.0,C,0.446,-5.235,Major,0.211,140.028,4-Apr,0.0878,Hip-Hop
46874,61828.0,Moneybagg Yo,Bigg Facts,58.0,0.00141,0.858,180013.0,0.61,0.0,G,0.113,-4.453,Major,0.0998,?,4-Apr,0.252,Hip-Hop
29444,35220.0,Moneybagg Yo,Midnight Patek,53.0,0.0264,0.888,187207.0,0.6579999999999999,0.0,F#,0.145,-6.037000000000001,Minor,0.278,?,4-Apr,0.626,Rap
49325,31421.0,Monte Booker,Kolors ft. Smino,56.0,0.266,0.715,177856.0,0.396,2.07e-06,D,0.228,-11.057,Minor,0.1989999999999999,129.537,4-Apr,0.64,Hip-Hop
17536,71595.0,Monte Booker,Kolors ft. Smino,55.0,0.266,0.715,-1.0,0.396,2.07e-06,D,0.228,-11.057,Minor,0.1989999999999999,129.537,4-Apr,0.64,Alternative
23485,41791.0,Montgomery Gentry,My Town,53.0,0.00258,0.511,285587.0,0.846,0.0,D,0.0777,-6.6770000000000005,Major,0.0531,93.848,4-Apr,0.528,Country
37787,82548.0,Montgomery Gentry,My Town,54.0,0.00258,0.511,285587.0,0.846,0.0,D,0.0777,-6.6770000000000005,Major,0.0531,93.848,4-Apr,0.528,Rock
20875,30997.0,Montgomery Gentry,One In Every Crowd,53.0,0.0042299999999999,0.643,211107.0,0.86,0.0,B,0.286,-4.447,Major,0.0495,111.148,4-Apr,0.674,Country
36656,54966.0,Montgomery Gentry,One In Every Crowd,54.0,0.0042299999999999,0.643,-1.0,0.86,0.0,B,0.286,-4.447,Major,0.0495,111.148,4-Apr,0.674,Rock
16252,24357.0,Moonchild,The List,40.0,0.85,0.436,305760.0,0.358,0.0597,A,0.19,-12.147,Minor,0.283,82.135,4-Apr,0.3329999999999999,Alternative
13676,45949.0,Moonchild,The List,49.0,0.867,0.442,305760.0,0.345,0.0352,C,0.251,-12.276,Major,0.276,82.825,4-Apr,0.342,Jazz
525,61082.0,Morcheeba,Trigger Hippie,38.0,0.0758,0.628,332760.0,0.625,0.645,F,0.48,-9.224,Minor,0.0465,172.15400000000002,4-Apr,0.148,Electronic
10375,36522.0,Morcheeba,It's Summertime - Lindstrom & Prins Thomas Radio Edit,44.0,0.0102,0.71,238753.0,0.6859999999999999,0.866,G,0.102,-6.417999999999999,Major,0.0289,117.994,4-Apr,0.7020000000000001,Jazz
13921,81091.0,Morcheeba,Free of Debris - Kelpe Remix,49.0,0.7909999999999999,0.653,314000.0,0.341,0.901,G,0.106,-14.029000000000002,Major,0.0574,171.97299999999998,4-Apr,0.275,Jazz
11812,44238.0,Morcheeba,Rome Wasn't Built In A Day,56.0,0.0769,0.61,214720.0,0.807,2.64e-06,F,0.376,-4.997,Major,0.0305,112.031,4-Apr,0.6890000000000001,Jazz
10776,78828.0,Morcheeba,Trigger Hippie,38.0,0.0758,0.628,332760.0,0.625,0.645,F,0.48,-9.224,Minor,0.0465,172.15400000000002,4-Apr,0.148,Jazz
1265,67372.0,Morcheeba,Free of Debris - Kelpe Remix,49.0,0.7909999999999999,0.653,314000.0,0.341,0.901,G,0.106,-14.029000000000002,Major,0.0574,171.97299999999998,4-Apr,0.275,Electronic
14857,45047.0,Morcheeba,Big Calm,38.0,0.0506,0.5489999999999999,360907.0,0.805,0.649,C,0.0762,-6.779,Major,0.0917,150.234,4-Apr,0.289,Jazz
578,53308.0,Morcheeba,It's Summertime - Lindstrom & Prins Thomas Radio Edit,44.0,0.0102,0.71,238753.0,0.6859999999999999,0.866,G,0.102,-6.417999999999999,Major,0.0289,117.994,4-Apr,0.7020000000000001,Electronic
3175,57753.0,Morcheeba,Big Calm,37.0,0.0506,0.5489999999999999,360907.0,0.805,0.649,C,0.0762,-6.779,Major,0.0917,150.234,4-Apr,0.289,Electronic
2386,49435.0,Morcheeba,Rome Wasn't Built In A Day,56.0,0.0769,0.61,214720.0,0.807,2.64e-06,F,0.376,-4.997,Major,0.0305,112.031,4-Apr,0.6890000000000001,Electronic
39503,73357.0,Morgan Wallen,Whatcha Know 'Bout That,52.0,0.315,0.589,194720.0,0.8859999999999999,0.0001419999999999,D,0.044,-5.071000000000001,Major,0.0349,74.023,4-Apr,0.976,Rock
20906,84962.0,Morgan Wallen,Whatcha Know 'Bout That,52.0,0.315,0.589,194720.0,0.8859999999999999,0.0001419999999999,D,0.044,-5.071000000000001,Major,0.0349,74.023,4-Apr,0.976,Country
20307,91581.0,Morgan Wallen,Happy Hour,53.0,0.16,0.616,199840.0,0.836,0.0,G,0.0985,-4.2780000000000005,Major,0.0354,97.955,4-Apr,0.795,Country
38359,40546.0,Morgan Wallen,Happy Hour,54.0,0.16,0.616,199840.0,0.836,0.0,G,0.0985,-4.2780000000000005,Major,0.0354,97.955,4-Apr,0.795,Rock
49673,42130.0,Mos Def,Ms. Fat Booty,70.0,0.148,0.782,223547.0,0.589,0.0,C#,0.1639999999999999,-4.827,Major,0.1889999999999999,?,4-Apr,0.8690000000000001,Hip-Hop
18270,53587.0,Mos Def,Ms. Fat Booty,66.0,0.148,0.782,223547.0,0.589,0.0,C#,0.1639999999999999,-4.827,Major,0.1889999999999999,90.43799999999999,4-Apr,0.8690000000000001,Alternative
15886,76806.0,Mos Def,Oh No,50.0,0.4479999999999999,0.6940000000000001,239933.0,0.866,1.03e-05,F,0.141,-4.285,Minor,0.426,94.15700000000001,4-Apr,0.743,Alternative
48660,48410.0,Mos Def,Oh No,55.0,0.4479999999999999,0.6940000000000001,239933.0,0.866,1.03e-05,F,0.141,-4.285,Minor,0.426,94.15700000000001,4-Apr,0.743,Hip-Hop
13704,87121.0,Mose Allison,The Seventh Son,36.0,0.915,0.642,157227.0,0.408,0.188,C#,0.124,-14.493,Major,0.0346,150.475,4-Apr,0.962,Jazz
32199,58885.0,Mose Allison,The Seventh Son,33.0,0.915,0.642,157227.0,0.408,0.188,C#,0.124,-14.493,Major,0.0346,150.475,4-Apr,0.962,Blues
31253,74228.0,Mose Allison,If You're Going to the City,31.0,0.919,0.516,227267.0,0.192,2.59e-05,A#,0.184,-18.983,Minor,0.065,73.241,4-Apr,0.603,Blues
14777,67471.0,Mose Allison,If You're Going to the City,36.0,0.919,0.516,227267.0,0.192,2.59e-05,A#,0.184,-18.983,Minor,0.065,73.241,4-Apr,0.603,Jazz
48260,49250.0,Mr. Criminal,Kickin Back Being Blue,47.0,0.0706,0.841,289182.0,0.629,0.0,D,0.0894,-6.47,Major,0.3,94.02600000000001,4-Apr,0.447,Hip-Hop
29409,31165.0,Mr. Criminal,Kickin Back Being Blue,47.0,0.0706,0.841,289182.0,0.629,0.0,D,0.0894,-6.47,Major,0.3,?,4-Apr,0.447,Rap
1493,65639.0,Mr. Scruff,Kalimba,40.0,0.0090599999999999,0.863,351440.0,0.877,0.805,C#,0.0831,-9.051,Minor,0.0464,119.758,4-Apr,0.6729999999999999,Electronic
12156,20341.0,Mr. Scruff,Kalimba,41.0,0.0090599999999999,0.863,351440.0,0.877,0.805,C#,0.0831,-9.051,Minor,0.0464,119.758,4-Apr,0.6729999999999999,Jazz
28263,52087.0,Ms. Lauryn Hill,Nothing Even Matters,63.0,0.701,0.539,350533.0,0.363,3.18e-06,A#,0.14,-13.888,Minor,0.166,136.422,4-Apr,0.5489999999999999,Rap
49711,64010.0,Ms. Lauryn Hill,Nothing Even Matters,63.0,0.701,0.539,350533.0,0.363,3.18e-06,A#,0.14,-13.888,Minor,0.166,136.422,4-Apr,0.5489999999999999,Hip-Hop
21240,77236.0,Mudcrutch,Trailer,31.0,0.012,0.569,199000.0,0.616,1.28e-05,G,0.128,-6.408,Major,0.0274,127.86200000000001,4-Apr,0.347,Country
39615,38290.0,Mudcrutch,Scare Easy,34.0,0.000172,0.504,276133.0,0.672,2.31e-05,G,0.379,-4.987,Major,0.0286,104.641,4-Apr,0.45,Rock
39666,26471.0,Mudcrutch,Trailer,33.0,0.012,0.569,199000.0,0.616,1.28e-05,G,0.128,-6.408,Major,0.0274,127.86200000000001,4-Apr,0.347,Rock
24825,54739.0,Mudcrutch,Hungry No More,33.0,0.00166,0.495,-1.0,0.534,0.000117,D,0.0889,-7.347,Major,0.0253,92.99700000000001,4-Apr,0.182,Country
36821,42005.0,Mudcrutch,Hungry No More,36.0,0.00166,0.495,356240.0,0.534,0.000117,D,0.0889,-7.347,Major,0.0253,92.99700000000001,4-Apr,0.182,Rock
24053,49127.0,Mudcrutch,Scare Easy,32.0,0.000172,0.504,276133.0,0.672,2.31e-05,G,0.379,-4.987,Major,0.0286,104.641,4-Apr,0.45,Country
29353,66124.0,Mudvayne,Dig,62.0,9.62e-05,0.623,162293.0,0.983,0.0617,B,0.261,-3.548,Minor,0.151,134.975,4-Apr,0.271,Rap
37758,45330.0,Mudvayne,Dig,62.0,9.62e-05,0.623,162293.0,0.983,0.0617,B,0.261,-3.548,Minor,0.151,134.975,4-Apr,0.271,Rock
46395,74474.0,Mustard,Whole Lotta Lovin',58.0,0.154,0.4379999999999999,299160.0,0.3989999999999999,8.45e-06,E,0.0646,-8.752,Minor,0.0623,160.159,5-Apr,0.405,Hip-Hop
46481,77359.0,Mustard,Hard Way (feat. Rae Sremmurd),54.0,0.0955,0.496,284099.0,0.56,0.0,A,0.15,-7.702000000000001,Major,0.418,?,1-Apr,0.441,Hip-Hop
25151,77517.0,Mustard,Hard Way (feat. Rae Sremmurd),54.0,0.0955,0.496,284099.0,0.56,0.0,A,0.15,-7.702000000000001,Major,0.418,86.104,1-Apr,0.441,Rap
29127,49134.0,Mustard,Lil Baby,56.0,0.377,0.657,259413.0,0.474,1.26e-06,D,0.449,-8.977,Major,0.0528,100.036,4-Apr,0.324,Rap
48165,54328.0,Mustard,Lil Baby,56.0,0.377,0.657,259413.0,0.474,1.26e-06,D,0.449,-8.977,Major,0.0528,100.036,4-Apr,0.324,Hip-Hop
26614,49602.0,Mustard,Whole Lotta Lovin',58.0,0.154,0.4379999999999999,-1.0,0.3989999999999999,8.45e-06,E,0.0646,-8.752,Minor,0.0623,160.159,5-Apr,0.405,Rap
24122,73063.0,My Morning Jacket,One Big Holiday,48.0,0.0925,0.412,321373.0,0.917,0.0143,A,0.24,-7.0360000000000005,Minor,0.0525,136.85,4-Apr,0.313,Country
35922,60051.0,My Morning Jacket,Golden,50.0,0.2289999999999999,0.5660000000000001,279240.0,0.479,0.0038799999999999,F,0.357,-11.128,Major,0.0254,109.74799999999999,4-Apr,0.28,Rock
16669,70376.0,My Morning Jacket,Golden,48.0,0.2289999999999999,0.5660000000000001,279240.0,0.479,0.0038799999999999,F,0.357,-11.128,Major,0.0254,109.74799999999999,4-Apr,0.28,Alternative
15010,53098.0,My Morning Jacket,I'm Amazed,41.0,0.0029,0.4639999999999999,273333.0,0.7120000000000001,0.0044,C#,0.0693,-5.702999999999999,Major,0.0391,163.92,4-Apr,0.6509999999999999,Alternative
21198,31345.0,My Morning Jacket,Golden,50.0,0.2289999999999999,0.5660000000000001,279240.0,0.479,0.0038799999999999,F,0.357,-11.128,Major,0.0254,109.74799999999999,4-Apr,0.28,Country
17654,22836.0,My Morning Jacket,One Big Holiday,46.0,0.0925,0.412,321373.0,0.917,0.0143,A,0.24,-7.0360000000000005,Minor,0.0525,136.85,4-Apr,0.313,Alternative
22980,48868.0,My Morning Jacket,I'm Amazed,44.0,0.0029,0.4639999999999999,273333.0,0.7120000000000001,0.0044,C#,0.0693,-5.702999999999999,Major,0.0391,163.92,4-Apr,0.6509999999999999,Country
48943,40978.0,N.E.R.D,Voilà,55.0,0.0907,0.585,-1.0,0.608,1.3699999999999998e-05,F#,0.0911,-4.506,Major,0.226,154.102,4-Apr,0.6579999999999999,Hip-Hop
27529,26539.0,N.E.R.D,Voilà,55.0,0.0907,0.585,260880.0,0.608,1.3699999999999998e-05,F#,0.0911,-4.506,Major,0.226,154.102,4-Apr,0.6579999999999999,Rap
46511,61164.0,N.O.R.E.,Oye Mi Canto,60.0,0.185,0.677,-1.0,0.946,3.56e-06,F#,0.2739999999999999,-2.887,Major,0.0553,96.01100000000001,4-Apr,0.948,Hip-Hop
27088,74185.0,N.O.R.E.,Oye Mi Canto,60.0,0.185,0.677,240973.0,0.946,3.56e-06,F#,0.2739999999999999,-2.887,Major,0.0553,?,4-Apr,0.948,Rap
48172,76610.0,N.W.A.,Fuck Tha Police,69.0,0.0184,0.865,345717.0,0.7509999999999999,0.0,G#,0.0529,-8.363,Minor,0.304,98.647,4-Apr,0.851,Hip-Hop
26370,82099.0,N.W.A.,Fuck Tha Police,69.0,0.0184,0.865,-1.0,0.7509999999999999,0.0,G#,0.0529,-8.363,Minor,0.304,98.647,4-Apr,0.851,Rap
49174,71497.0,N.W.A.,Straight Outta Compton,71.0,0.0495,0.833,258688.0,0.8740000000000001,0.0,G#,0.345,-9.426,Major,0.155,102.866,4-Apr,0.414,Hip-Hop
29570,56121.0,N.W.A.,Alwayz Into Somethin',63.0,0.0131,0.708,-1.0,0.878,0.0,D,0.206,-4.503,Major,0.206,88.52799999999999,4-Apr,0.8170000000000001,Rap
47974,64734.0,N.W.A.,Alwayz Into Somethin',63.0,0.0131,0.708,264960.0,0.878,0.0,D,0.206,-4.503,Major,0.206,88.52799999999999,4-Apr,0.8170000000000001,Hip-Hop
27013,73194.0,N.W.A.,Straight Outta Compton,71.0,0.0495,0.833,258688.0,0.8740000000000001,0.0,G#,0.345,-9.426,Major,0.155,102.866,4-Apr,0.414,Rap
29295,77860.0,NAV,Reckless Intro,60.0,0.266,0.8190000000000001,142547.0,0.669,7.66e-06,F,0.111,-5.202000000000001,Minor,0.275,?,3-Apr,0.474,Rap
25170,66903.0,NAV,My Mind,56.0,0.0448,0.7290000000000001,161107.0,0.716,0.0,G#,0.244,-5.617999999999999,Minor,0.0873,143.063,4-Apr,0.604,Rap
48810,74790.0,NAV,Reckless Intro,60.0,0.266,0.8190000000000001,142547.0,0.669,7.66e-06,F,0.111,-5.202000000000001,Minor,0.275,80.046,3-Apr,0.474,Hip-Hop
25923,75026.0,NAV,NAV,62.0,0.0278,0.731,182880.0,0.564,0.0,C,0.121,-6.404,Minor,0.0728,85.027,4-Apr,0.287,Rap
48682,66341.0,NAV,Never Change,57.0,0.0681,0.85,-1.0,0.5660000000000001,1.73e-06,G,0.093,-8.18,Minor,0.091,126.985,4-Apr,0.174,Hip-Hop
47941,90011.0,NAV,Just Happened,57.0,0.0575,0.81,201067.0,0.52,0.0,G,0.0879,-7.3,Major,0.0793,130.088,4-Apr,0.142,Hip-Hop
45378,22880.0,NAV,NAV,62.0,0.0278,0.731,182880.0,0.564,0.0,C,0.121,-6.404,Minor,0.0728,85.027,4-Apr,0.287,Hip-Hop
